2025-03-26 05:13:13.511067,3870889,0.9753038143277888,44768,89506,108106,0.45293808068335933,-544487.598,2311,6537,0.26118896925858953,364832,-2367.67,-2817.28,-2721.75,-3315.34,-3322.91,-3320.24,-3324.88
2025-03-26 05:18:22.933081,3951113,0.974816162420625,44851,90569,116508,0.4373687082582807,-586377.903,2324,6435,0.26532709213380523,364749,-2375.87,-2826.48,-2730.47,-3322.8,-3330.48,-3329.63,-3333.75
2025-03-26 05:23:32.478482,4032186,0.9743287543394147,44933,90658,116863,0.436861811575696,-588321.956,2239,6514,0.25579801211013364,364667,-2387.49,-2834.34,-2739.37,-3330.77,-3339.17,-3338.42,-3341.88
2025-03-26 05:28:41.845532,4114314,0.973841589962245,45001,91363,112541,0.44806869899560575,-566631.696,2303,6502,0.26155593412833616,364599,-2398.36,-2842.21,-2747.13,-3337.68,-3346.28,-3347.21,-3350.91
2025-03-26 05:33:51.097365,4195370,0.973354669167264,45084,90214,106266,0.45915105863192185,-535309.476,2311,6558,0.2605705265531627,364516,-2407.99,-2852.77,-2754.29,-3344.82,-3354.71,-3355.46,-3357.61
2025-03-26 05:39:00.507006,4276156,0.9728679918326804,45145,89788,114988,0.4384693518771731,-578842.043,2303,6474,0.26239033838441383,364455,-2416.95,-2859.79,-2760.77,-3351.63,-3361.83,-3362.76,-3363.56
2025-03-26 05:44:10.034777,4357228,0.972381557836764,45210,90598,110459,0.4506085338983472,-556279.332,2285,6541,0.25889417629730344,364390,-2425.74,-2867.44,-2768.84,-3358.87,-3369.26,-3368.92,-3371.0
2025-03-26 05:49:19.396156,4438757,0.9718953670578457,45281,91557,111749,0.4503408654933942,-562607.856,2338,6474,0.2653200181570586,364319,-2433.28,-2874.34,-2776.66,-3365.6,-3376.58,-3376.21,-3378.53
2025-03-26 05:54:28.643387,4520338,0.9714094193743169,45347,90761,111084,0.4496569149594986,-559367.756,2300,6519,0.26080054427939675,364253,-2442.5,-2882.81,-2783.48,-3371.32,-3382.71,-3382.01,-3385.01
2025-03-26 05:59:37.831963,4602830,0.9709237146646298,45388,90241,110222,0.45016287294912277,-555055.254,2307,6522,0.2612979952429494,364212,-2451.07,-2892.02,-2790.44,-3377.12,-3389.69,-3387.25,-3392.44
2025-03-26 06:04:47.268737,4685154,0.9704382528072976,45440,91200,112818,0.44701938064288443,-568125.413,2246,6550,0.25534333788085495,364160,-2460.59,-2899.07,-2798.31,-3383.54,-3397.61,-3393.92,-3399.69
2025-03-26 06:09:56.493872,4767598,0.9699530336808939,45490,89038,110314,0.4466371042176652,-555539.067,2295,6532,0.25999773422453837,364110,-2467.01,-2906.38,-2804.1,-3389.97,-3403.64,-3399.84,-3405.91
2025-03-26 06:15:05.735410,4849686,0.9694680571640535,45551,89839,109617,0.4504201427883844,-551989.198,2331,6506,0.26377729998868393,364049,-2474.77,-2913.0,-2812.5,-3396.84,-3410.88,-3406.68,-3412.81
2025-03-26 06:20:15.204671,4932395,0.9689833231354715,45597,90944,114200,0.4433178645244316,-574961.891,2274,6505,0.25902722405740974,364003,-2481.81,-2920.89,-2819.25,-3401.85,-3416.46,-3412.58,-3418.42
2025-03-26 06:25:24.475527,5015333,0.9684988314739038,45663,91279,107252,0.45977202552749946,-540198.112,2325,6535,0.26241534988713316,363937,-2488.21,-2928.76,-2825.52,-3408.99,-3423.4,-3419.16,-3424.94
2025-03-26 06:30:33.613256,5098843,0.9680145820581669,45718,88540,114360,0.43637259733859046,-575851.036,2236,6549,0.25452475811041547,363882,-2494.47,-2936.92,-2832.05,-3414.74,-3431.12,-3426.06,-3430.96
2025-03-26 06:35:42.791244,5182104,0.9675305747671379,45773,91122,105071,0.4644508213850647,-529309.059,2328,6554,0.2621031299256924,363827,-2502.57,-2946.05,-2839.54,-3420.5,-3436.7,-3432.42,-3437.38
2025-03-26 06:40:52.117836,5266134,0.9670468094797544,45829,90630,108479,0.4551778171755169,-546464.623,2254,6591,0.25483323911814587,363771,-2510.05,-2952.55,-2846.1,-3426.21,-3442.38,-3438.71,-3443.19
2025-03-26 06:46:01.589234,5350083,0.9665632860750146,45873,91133,115333,0.44139470905621264,-580521.227,2322,6451,0.2646757095634333,363727,-2516.91,-2958.96,-2852.41,-3433.11,-3447.91,-3444.38,-3448.95
2025-03-26 06:51:10.736824,5433427,0.9660800044319772,45926,90144,108590,0.453591232501736,-546738.079,2394,6454,0.27056962025316456,363674,-2523.37,-2965.11,-2858.83,-3439.74,-3452.75,-3450.72,-3455.58
2025-03-26 06:56:20.019512,5516853,0.9655969644297613,45975,89461,113873,0.43997068862069305,-573297.141,2294,6495,0.26100807827966777,363625,-2529.89,-2971.26,-2865.46,-3445.42,-3457.34,-3456.64,-3460.03
2025-03-26 07:01:29.219044,5600500,0.9651141659475465,46025,90374,108720,0.45392628607592395,-547538.081,2320,6528,0.26220614828209765,363575,-2537.11,-2978.81,-2871.26,-3452.36,-3464.09,-3462.84,-3466.57
2025-03-26 07:06:38.663191,5685639,0.9646316088645728,46078,91283,115086,0.4423290319767019,-579179.099,2376,6399,0.27076923076923076,363522,-2544.7,-2986.17,-2876.94,-3458.06,-3469.6,-3470.5,-3473.72
2025-03-26 07:11:47.878193,5770054,0.9641492930601405,46128,88928,115091,0.435880971870267,-579439.982,2263,6516,0.2577742339674223,363472,-2550.8,-2992.5,-2881.67,-3463.32,-3476.07,-3476.62,-3479.59
2025-03-26 07:16:57.181545,5854705,0.9636672184136105,46172,89513,113100,0.4417929747844413,-569473.037,2277,6518,0.2588971006253553,363428,-2557.75,-3000.11,-2888.05,-3469.8,-3482.1,-3482.34,-3487.02
2025-03-26 07:22:06.518541,5938969,0.9631853848044037,46215,90318,111027,0.4485733442598525,-559047.384,2317,6500,0.26278779630259724,363385,-2563.42,-3005.52,-2892.29,-3475.75,-3486.67,-3488.46,-3492.09
2025-03-26 07:27:16.005524,6023453,0.9627037921120016,46262,90113,114766,0.43983521981266993,-577847.684,2248,6533,0.2560072884637285,363338,-2570.51,-3011.66,-2898.14,-3481.25,-3492.28,-3494.82,-3497.25
2025-03-26 07:32:25.337353,6107458,0.9622224402159457,46305,89949,112552,0.4441903990597577,-566832.583,2232,6570,0.25357873210633947,363295,-2577.1,-3018.0,-2905.44,-3486.83,-3497.0,-3499.62,-3501.39
2025-03-26 07:37:34.563235,6191523,0.9617413289958378,46357,90931,107682,0.4578300514065041,-542285.471,2351,6501,0.2655896972435608,363243,-2584.4,-3023.89,-2912.06,-3492.66,-3502.19,-3506.2,-3507.0
